Código Seção	Descrição Seção	Código Subclasse	Descrição Subclasse
N	ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES	8111700	Serviços combinados para apoio a edifícios, exceto condomínios prediais
N	ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES	8112500	Condomínios prediais
N	ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES	8121400	Limpeza em prédios e em domicílios
N	ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES	8122200	Imunização e controle de pragas urbanas
N	ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES	8129000	Atividades de limpeza não especificadas anteriormente
N	ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES	8130300	Atividades paisagísticas
N	ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES	8211300	Serviços combinados de escritório e apoio administrativo
N	ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES	8219901	Fotocópias
N	ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES	8219999	Preparação de documentos e serviços especializados de apoio administrativo não especificados anteriormente
N	ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES	8220200	Atividades de teleatendimento
N	ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES	8230001	Serviços de organização de feiras, congressos, exposições e festas
N	ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES	8230002	Casas de festas e eventos
N	ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES	8291100	Atividades de cobrança e informações cadastrais
N	ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES	8292000	Envasamento e empacotamento sob contrato
N	ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES	8299701	Medição de consumo de energia elétrica, gás e água
N	ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES	8299702	Emissão de vales-alimentação, vales-transporte e similares
N	ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES	8299703	Serviços de gravação de carimbos, exceto confecção
N	ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES	8299704	Leiloeiros independentes
N	ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES	8299705	Serviços de levantamento de fundos sob contrato
N	ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES	8299706	Casas lotéricas
N	ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES	8299707	Salas de acesso à internet
N	ATIVIDADES ADMINISTRATIVAS E SERVIÇOS COMPLEMENTARES	8299799	Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente
O	ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL	8411600	Administração pública em geral
O	ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL	8412400	Regulação das atividades de saúde, educação, serviços culturais e outros serviços sociais
O	ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL	8413200	Regulação das atividades econômicas
O	ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL	8421300	Relações exteriores
O	ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL	8422100	Defesa
O	ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL	8423000	Justiça
O	ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL	8424800	Segurança e ordem pública
O	ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL	8425600	Defesa Civil
O	ADMINISTRAÇÃO PÚBLICA, DEFESA E SEGURIDADE SOCIAL	8430200	Seguridade social obrigatória
P	EDUCAÇÃO	8511200	Educação infantil - creche
P	EDUCAÇÃO	8512100	Educação infantil - pré-escola
P	EDUCAÇÃO	8513900	Ensino fundamental
P	EDUCAÇÃO	8520100	Ensino médio
P	EDUCAÇÃO	8531700	Educação superior - graduação
P	EDUCAÇÃO	8532500	Educação superior - graduação e pós-graduação
P	EDUCAÇÃO	8533300	Educação superior - pós-graduação e extensão
P	EDUCAÇÃO	8541400	Educação profissional de nível técnico
P	EDUCAÇÃO	8542200	Educação profissional de nível tecnológico
P	EDUCAÇÃO	8550301	Administração de caixas escolares
P	EDUCAÇÃO	8550302	Atividades de apoio à educação, exceto caixas escolares
P	EDUCAÇÃO	8591100	Ensino de esportes
P	EDUCAÇÃO	8592901	Ensino de dança
P	EDUCAÇÃO	8592902	Ensino de artes cênicas, exceto dança
P	EDUCAÇÃO	8592903	Ensino de música
P	EDUCAÇÃO	8592999	Ensino de arte e cultura não especificado anteriormente
P	EDUCAÇÃO	8593700	Ensino de idiomas
P	EDUCAÇÃO	8599601	Formação de condutores
P	EDUCAÇÃO	8599602	Cursos de pilotagem
P	EDUCAÇÃO	8599603	Treinamento em informática
P	EDUCAÇÃO	8599604	Treinamento em desenvolvimento profissional e gerencial
P	EDUCAÇÃO	8599605	Cursos preparatórios para concursos
P	EDUCAÇÃO	8599699	Outras atividades de ensino não especificadas anteriormente
Q	SAÚDE HUMANA E SERVIÇOS SOCIAIS	8610101	Atividades de atendimento hospitalar, exceto pronto-socorro e unidades para atendimento a urgências
Q	SAÚDE HUMANA E SERVIÇOS SOCIAIS	8610102	Atividades de atendimento em pronto-socorro e unidades hospitalares para atendimento a urgências
Q	SAÚDE HUMANA E SERVIÇOS SOCIAIS	8621601	UTI móvel
Q	SAÚDE HUMANA E SERVIÇOS SOCIAIS	8621602	Serviços móveis de atendimento a urgências, exceto por UTI móvel
Q	SAÚDE HUMANA E SERVIÇOS SOCIAIS	8622400	Serviços de remoção de pacientes, exceto os serviços móveis de atendimento a urgências
Q	SAÚDE HUMANA E SERVIÇOS SOCIAIS	8630501	Atividade médica ambulatorial com recursos para realização de procedimentos cirúrgicos
Q	SAÚDE HUMANA E SERVIÇOS SOCIAIS	8630502	Atividade médica ambulatorial com recursos para realização de exames complementares
Q	SAÚDE HUMANA E SERVIÇOS SOCIAIS	8630503	Atividade médica ambulatorial restrita a consultas
Q	SAÚDE HUMANA E SERVIÇOS SOCIAIS	8630504	Atividade odontológica com recursos para realização de procedimentos cirúrgicos
Q	SAÚDE HUMANA E SERVIÇOS SOCIAIS	8630505	Atividade odontológica sem recursos para realização de procedimentos cirúrgicos
Q	SAÚDE HUMANA E SERVIÇOS SOCIAIS	8630506	Serviços de vacinação e imunização humana
Q	SAÚDE HUMANA E SERVIÇOS SOCIAIS	8630507	Atividades de reprodução humana assistida
Q	SAÚDE HUMANA E SERVIÇOS SOCIAIS	8630599	Atividades de atenção ambulatorial não especificadas anteriormente
Q	SAÚDE HUMANA E SERVIÇOS SOCIAIS	8640201	Laboratórios de anatomia patológica e citológica
Q	SAÚDE HUMANA E SERVIÇOS SOCIAIS	8640202	Laboratórios clínicos
Q	SAÚDE HUMANA E SERVIÇOS SOCIAIS	8640203	Serviços de diálise e nefrologia
Q	SAÚDE HUMANA E SERVIÇOS SOCIAIS	8640204	Serviços de tomografia
Q	SAÚDE HUMANA E SERVIÇOS SOCIAIS	8640205	Serviços de diagnóstico por imagem com uso de radiação ionizante, exceto tomografia
Q	SAÚDE HUMANA E SERVIÇOS SOCIAIS	8640206	Serviços de ressonância magnética
Q	SAÚDE HUMANA E SERVIÇOS SOCIAIS	8640207	Serviços de diagnóstico por imagem sem uso de radiação ionizante, exceto ressonância magnética
Q	SAÚDE HUMANA E SERVIÇOS SOCIAIS	8640208	Serviços de diagnóstico por registro gráfico - ECG, EEG e outros exames análogos
Q	SAÚDE HUMANA E SERVIÇOS SOCIAIS	8640209	Serviços de diagnóstico por métodos ópticos - endoscopia e outros exames análogos
Q	SAÚDE HUMANA E SERVIÇOS SOCIAIS	8640210	Serviços de quimioterapia
Q	SAÚDE HUMANA E SERVIÇOS SOCIAIS	8640211	Serviços de radioterapia
Q	SAÚDE HUMANA E SERVIÇOS SOCIAIS	8640212	Serviços de hemoterapia
Q	SAÚDE HUMANA E SERVIÇOS SOCIAIS	8640213	Serviços de litotripsia
Q	SAÚDE HUMANA E SERVIÇOS SOCIAIS	8640214	Serviços de bancos de células e tecidos humanos
Q	SAÚDE HUMANA E SERVIÇOS SOCIAIS	8640299	Atividades de serviços de complementação diagnóstica e terapêutica não especificadas anteriormente
Q	SAÚDE HUMANA E SERVIÇOS SOCIAIS	8650001	Atividades de enfermagem
Q	SAÚDE HUMANA E SERVIÇOS SOCIAIS	8650002	Atividades de profissionais da nutrição
Q	SAÚDE HUMANA E SERVIÇOS SOCIAIS	8650003	Atividades de psicologia e psicanálise
Q	SAÚDE HUMANA E SERVIÇOS SOCIAIS	8650004	Atividades de fisioterapia
Q	SAÚDE HUMANA E SERVIÇOS SOCIAIS	8650005	Atividades de terapia ocupacional
Q	SAÚDE HUMANA E SERVIÇOS SOCIAIS	8650006	Atividades de fonoaudiologia
Q	SAÚDE HUMANA E SERVIÇOS SOCIAIS	8650007	Atividades de terapia de nutrição enteral e parenteral
Q	SAÚDE HUMANA E SERVIÇOS SOCIAIS	8650099	Atividades de profissionais da área de saúde não especificadas anteriormente
Q	SAÚDE HUMANA E SERVIÇOS SOCIAIS	8660700	Atividades de apoio à gestão de saúde
Q	SAÚDE HUMANA E SERVIÇOS SOCIAIS	8690901	Atividades de práticas integrativas e complementares em saúde humana
Q	SAÚDE HUMANA E SERVIÇOS SOCIAIS	8690902	Atividades de bancos de leite humano
Q	SAÚDE HUMANA E SERVIÇOS SOCIAIS	8690999	Outras atividades de atenção à saúde humana não especificadas anteriormente
Q	SAÚDE HUMANA E SERVIÇOS SOCIAIS	8711501	Clínicas e residências geriátricas
Q	SAÚDE HUMANA E SERVIÇOS SOCIAIS	8711502	Instituições de longa permanência para idosos
Q	SAÚDE HUMANA E SERVIÇOS SOCIAIS	8711503	Atividades de assistência a deficientes físicos, imunodeprimidos e convalescentes
Q	SAÚDE HUMANA E SERVIÇOS SOCIAIS	8711504	Centros de apoio a pacientes com câncer e com AIDS
Q	SAÚDE HUMANA E SERVIÇOS SOCIAIS	8711505	Condomínios residenciais para idosos
Q	SAÚDE HUMANA E SERVIÇOS SOCIAIS	8712300	Atividades de fornecimento de infra-estrutura de apoio e assistência a paciente no domicílio
Q	SAÚDE HUMANA E SERVIÇOS SOCIAIS	8720401	Atividades de centros de assistência psicossocial
Q	SAÚDE HUMANA E SERVIÇOS SOCIAIS	8720499	Atividades de assistência psicossocial e à saúde a portadores de distúrbios psíquicos, deficiência mental e dependência química não especificadas anteriormente
Q	SAÚDE HUMANA E SERVIÇOS SOCIAIS	8730101	Orfanatos
Q	SAÚDE HUMANA E SERVIÇOS SOCIAIS	8730102	Albergues assistenciais
Q	SAÚDE HUMANA E SERVIÇOS SOCIAIS	8730199	Atividades de assistência social prestadas em residências coletivas e particulares não especificadas anteriormente
Q	SAÚDE HUMANA E SERVIÇOS SOCIAIS	8800600	Serviços de assistência social sem alojamento
R	ARTES, CULTURA, ESPORTE E RECREAÇÃO	9001901	Produção teatral
R	ARTES, CULTURA, ESPORTE E RECREAÇÃO	9001902	Produção musical
R	ARTES, CULTURA, ESPORTE E RECREAÇÃO	9001903	Produção de espetáculos de dança
R	ARTES, CULTURA, ESPORTE E RECREAÇÃO	9001904	Produção de espetáculos circenses, de marionetes e similares
R	ARTES, CULTURA, ESPORTE E RECREAÇÃO	9001905	Produção de espetáculos de rodeios, vaquejadas e similares
R	ARTES, CULTURA, ESPORTE E RECREAÇÃO	9001906	Atividades de sonorização e de iluminação
R	ARTES, CULTURA, ESPORTE E RECREAÇÃO	9001999	Artes cênicas, espetáculos e atividades complementares não especificados anteriormente
R	ARTES, CULTURA, ESPORTE E RECREAÇÃO	9002701	Atividades de artistas plásticos, jornalistas independentes e escritores
R	ARTES, CULTURA, ESPORTE E RECREAÇÃO	9002702	Restauração de obras de arte
R	ARTES, CULTURA, ESPORTE E RECREAÇÃO	9003500	Gestão de espaços para artes cênicas, espetáculos e outras atividades artísticas
R	ARTES, CULTURA, ESPORTE E RECREAÇÃO	9101500	Atividades de bibliotecas e arquivos
R	ARTES, CULTURA, ESPORTE E RECREAÇÃO	9102301	Atividades de museus e de exploração de lugares e prédios históricos e atrações similares
R	ARTES, CULTURA, ESPORTE E RECREAÇÃO	9102302	Restauração e conservação de lugares e prédios históricos
R	ARTES, CULTURA, ESPORTE E RECREAÇÃO	9103100	Atividades de jardins botânicos, zoológicos, parques nacionais, reservas ecológicas e áreas de proteção ambiental
R	ARTES, CULTURA, ESPORTE E RECREAÇÃO	9200301	Casas de bingo
R	ARTES, CULTURA, ESPORTE E RECREAÇÃO	9200302	Exploração de apostas em corridas de cavalos
R	ARTES, CULTURA, ESPORTE E RECREAÇÃO	9200399	Exploração de jogos de azar e apostas não especificados anteriormente
R	ARTES, CULTURA, ESPORTE E RECREAÇÃO	9311500	Gestão de instalações de esportes
R	ARTES, CULTURA, ESPORTE E RECREAÇÃO	9312300	Clubes sociais, esportivos e similares
R	ARTES, CULTURA, ESPORTE E RECREAÇÃO	9313100	Atividades de condicionamento físico
R	ARTES, CULTURA, ESPORTE E RECREAÇÃO	9319101	Produção e promoção de eventos esportivos
R	ARTES, CULTURA, ESPORTE E RECREAÇÃO	9319199	Outras atividades esportivas não especificadas anteriormente
R	ARTES, CULTURA, ESPORTE E RECREAÇÃO	9321200	Parques de diversão e parques temáticos
R	ARTES, CULTURA, ESPORTE E RECREAÇÃO	9329801	Discotecas, danceterias, salões de dança e similares
R	ARTES, CULTURA, ESPORTE E RECREAÇÃO	9329802	Exploração de boliches
R	ARTES, CULTURA, ESPORTE E RECREAÇÃO	9329803	Exploração de jogos de sinuca, bilhar e similares
R	ARTES, CULTURA, ESPORTE E RECREAÇÃO	9329804	Exploração de jogos eletrônicos recreativos
R	ARTES, CULTURA, ESPORTE E RECREAÇÃO	9329899	Outras atividades de recreação e lazer não especificadas anteriormente
S	OUTRAS ATIVIDADES DE SERVIÇOS	9411100	Atividades de organizações associativas patronais e empresariais
S	OUTRAS ATIVIDADES DE SERVIÇOS	9412000	Atividades de organizações associativas profissionais
S	OUTRAS ATIVIDADES DE SERVIÇOS	9420100	Atividades de organizações sindicais
S	OUTRAS ATIVIDADES DE SERVIÇOS	9430800	Atividades de associações de defesa de direitos sociais
S	OUTRAS ATIVIDADES DE SERVIÇOS	9491000	Atividades de organizações religiosas
S	OUTRAS ATIVIDADES DE SERVIÇOS	9492800	Atividades de organizações políticas
S	OUTRAS ATIVIDADES DE SERVIÇOS	9493600	Atividades de organizações associativas ligadas à cultura e à arte
S	OUTRAS ATIVIDADES DE SERVIÇOS	9499500	Atividades associativas não especificadas anteriormente
S	OUTRAS ATIVIDADES DE SERVIÇOS	9511800	Reparação e manutenção de computadores e de equipamentos periféricos
S	OUTRAS ATIVIDADES DE SERVIÇOS	9512600	Reparação e manutenção de equipamentos de comunicação
S	OUTRAS ATIVIDADES DE SERVIÇOS	9521500	Reparação e manutenção de equipamentos eletroeletrônicos de uso pessoal e doméstico
S	OUTRAS ATIVIDADES DE SERVIÇOS	9529101	Reparação de calçados, bolsas e artigos de viagem
S	OUTRAS ATIVIDADES DE SERVIÇOS	9529102	Chaveiros
S	OUTRAS ATIVIDADES DE SERVIÇOS	9529103	Reparação de relógios
S	OUTRAS ATIVIDADES DE SERVIÇOS	9529104	Reparação de bicicletas, triciclos e outros veículos não-motorizados
S	OUTRAS ATIVIDADES DE SERVIÇOS	9529105	Reparação de artigos do mobiliário
S	OUTRAS ATIVIDADES DE SERVIÇOS	9529106	Reparação de jóias
S	OUTRAS ATIVIDADES DE SERVIÇOS	9529199	Reparação e manutenção de outros objetos e equipamentos pessoais e domésticos não especificados anteriormente
S	OUTRAS ATIVIDADES DE SERVIÇOS	9601701	Lavanderias
S	OUTRAS ATIVIDADES DE SERVIÇOS	9601702	Tinturarias
S	OUTRAS ATIVIDADES DE SERVIÇOS	9601703	Toalheiros
S	OUTRAS ATIVIDADES DE SERVIÇOS	9602501	Cabeleireiros
S	OUTRAS ATIVIDADES DE SERVIÇOS	9602502	Outras atividades de tratamento de beleza
S	OUTRAS ATIVIDADES DE SERVIÇOS	9603301	Gestão e manutenção de cemitérios
S	OUTRAS ATIVIDADES DE SERVIÇOS	9603302	Serviços de cremação
S	OUTRAS ATIVIDADES DE SERVIÇOS	9603303	Serviços de sepultamento
S	OUTRAS ATIVIDADES DE SERVIÇOS	9603304	Serviços de funerárias
S	OUTRAS ATIVIDADES DE SERVIÇOS	9603305	Serviços de somatoconservação
S	OUTRAS ATIVIDADES DE SERVIÇOS	9603399	Atividades funerárias e serviços relacionados não especificados anteriormente
S	OUTRAS ATIVIDADES DE SERVIÇOS	9609201	Clínicas de estética e similares
S	OUTRAS ATIVIDADES DE SERVIÇOS	9609202	Agências matrimoniais
S	OUTRAS ATIVIDADES DE SERVIÇOS	9609203	Alojamento, higiene e embelezamento de animais
S	OUTRAS ATIVIDADES DE SERVIÇOS	9609204	Exploração de máquinas de serviços pessoais acionadas por moeda
S	OUTRAS ATIVIDADES DE SERVIÇOS	9609299	Outras atividades de serviços pessoais não especificadas anteriormente
T	SERVIÇOS DOMÉSTICOS	9700500	Serviços domésticos
U	ORGANISMOS INTERNACIONAIS E OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS	9900800	Organismos internacionais e outras instituições extraterritoriais
